id,severity,msg,verbose,cwe,file,line,column,symbol,info
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,50,45,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,66,12,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,67,12,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,116,33,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,122,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,123,38,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,167,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,168,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,176,33,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,182,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,183,38,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,229,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,308,32,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,312,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,370,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/icp.cpp,371,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_analytic_factor.cpp,14,1,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_analytic_factor.cpp,25,1,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_analytic_factor.cpp,53,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_analytic_factor.cpp,54,41,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_analytic_factor.cpp,55,55,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_analytic_factor.cpp,69,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_factor.h,43,39,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_factor.h,46,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_factor.h,47,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_factor.h,61,22,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_factor.h,62,43,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_factor.h,63,55,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/icp_underconstrain/points_generator.cpp,42,15,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/laser_lidar_alignment_test.cpp,57,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/laser_lidar_alignment_test.cpp,77,37,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/laser_lidar_alignment_test.cpp,100,18,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_projection_test.cpp,68,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_projection_test.cpp,98,30,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_cylinder_factor.cpp,76,43,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_cylinder_factor.cpp,133,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_cylinder_factor.cpp,135,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_cylinder_factor.cpp,138,28,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_cylinder_factor_p2a.cpp,82,42,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_cylinder_factor_p2a.cpp,144,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_cylinder_factor_p2a.cpp,146,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_cylinder_factor_p2a.cpp,149,28,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_icp.cpp,94,32,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_icp.cpp,135,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_icp.cpp,137,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_icp.cpp,140,28,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_test_icp.cpp,155,42,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_tmp.cpp,81,21,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_to_map_alignment_test.cpp,70,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_to_map_alignment_test.cpp,100,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/lidar_to_map_alignment_test.cpp,216,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/test/vlio_scale_init_test.cpp,75,17,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/CameraPoseVisualization.cpp,35,59,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/CameraPoseVisualization.cpp,89,32,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/CameraPoseVisualization.cpp,116,32,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/CameraPoseVisualization.cpp,146,31,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,35,38,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,36,16,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,37,16,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,74,14,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,75,14,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,95,29,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,96,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,97,26,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,98,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,123,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,137,22,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,266,22,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,277,18,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/geometry_utils.cpp,281,28,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/visualization.cpp,14,28,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/visualization.cpp,15,24,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/visualization.cpp,16,31,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/visualization.cpp,21,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/visualization.cpp,139,25,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,blaser_slam/slam_estimator/src/utility/visualization.cpp,718,26,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/fisheye_mask_generator.cpp,62,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/fisheye_mask_generator.cpp,154,50,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,21,40,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,26,55,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,45,40,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,120,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,200,43,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,201,40,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,223,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,260,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,271,35,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,279,38,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,309,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,367,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,438,26,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,456,12,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,457,12,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,460,26,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,474,15,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_calib.cpp,574,42,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,27,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,28,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,46,26,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,50,17,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,160,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,200,26,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,222,20,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,275,42,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,276,27,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/laser_ring_detector.cpp,298,24,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/map_abstraction.cpp,72,23,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/ring_laser_triangulator_ros.cpp,93,36,,
uninitvar,warning,Uninitialized variable: max_baseline,Uninitialized variable: max_baseline,457,pipe_blaser_ros/src/sensitivity_analyser.cpp,103,21,max_baseline,Assuming condition is false
uninitvar,warning,Uninitialized variable: max_baseline,Uninitialized variable: max_baseline,457,pipe_blaser_ros/src/sensitivity_analyser.cpp,103,21,max_baseline,Assuming condition is false
uninitvar,warning,Uninitialized variable: max_diameter,Uninitialized variable: max_diameter,457,pipe_blaser_ros/src/sensitivity_analyser.cpp,252,21,max_diameter,Assuming condition is false
uninitvar,warning,Uninitialized variable: max_diameter,Uninitialized variable: max_diameter,457,pipe_blaser_ros/src/sensitivity_analyser.cpp,252,21,max_diameter,Assuming condition is false
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/sensitivity_analyser.cpp,20,37,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/sensitivity_analyser.cpp,25,30,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/sensitivity_analyser.cpp,95,31,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/sensitivity_analyser.cpp,137,34,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/sensitivity_analyser.cpp,181,14,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/sensitivity_analyser.cpp,207,34,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/sensitivity_analyser.cpp,244,31,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/utility/geometry_utils.cpp,15,19,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/utility/geometry_utils.cpp,26,31,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/utility/geometry_utils.cpp,39,22,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/utility/geometry_utils.cpp,53,22,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/utility/geometry_utils.cpp,59,29,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/utility/geometry_utils.cpp,60,36,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/utility/geometry_utils.cpp,61,26,,
misra-c2012-12.3,style,The comma operator should not be used,The comma operator should not be used,,pipe_blaser_ros/src/utility/geometry_utils.cpp,62,27,,
ctuOneDefinitionRuleViolation,error,"The one definition rule is violated, different classes/structs have the same name 'TicToc'","The one definition rule is violated, different classes/structs have the same name 'TicToc'",758,blaser_slam/slam_estimator/src/utility/tic_toc.h,12,1,TicToc,
ctuOneDefinitionRuleViolation,error,"The one definition rule is violated, different classes/structs have the same name 'TicToc'","The one definition rule is violated, different classes/structs have the same name 'TicToc'",758,blaser_slam/slam_estimator/src/utility/tic_toc.h,12,1,TicToc,
ctuOneDefinitionRuleViolation,error,"The one definition rule is violated, different classes/structs have the same name 'Point2PlaneICPFactor'","The one definition rule is violated, different classes/structs have the same name 'Point2PlaneICPFactor'",758,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_factor.h,13,1,Point2PlaneICPFactor,
ctuOneDefinitionRuleViolation,error,"The one definition rule is violated, different classes/structs have the same name 'Point2PlaneICPFactor'","The one definition rule is violated, different classes/structs have the same name 'Point2PlaneICPFactor'",758,blaser_slam/slam_estimator/src/test/icp_underconstrain/p2l_factor.h,13,1,Point2PlaneICPFactor,
ctuOneDefinitionRuleViolation,error,"The one definition rule is violated, different classes/structs have the same name '_LaserPoint'","The one definition rule is violated, different classes/structs have the same name '_LaserPoint'",758,blaser_slam/slam_estimator/src/test/vlio_scale_init_test.cpp,13,1,_LaserPoint,
ctuOneDefinitionRuleViolation,error,"The one definition rule is violated, different classes/structs have the same name '_LaserPoint'","The one definition rule is violated, different classes/structs have the same name '_LaserPoint'",758,blaser_slam/slam_estimator/src/test/vlio_scale_init_test.cpp,13,1,_LaserPoint,
ctuOneDefinitionRuleViolation,error,"The one definition rule is violated, different classes/structs have the same name 'LaserPoint'","The one definition rule is violated, different classes/structs have the same name 'LaserPoint'",758,blaser_slam/slam_estimator/src/test/vlio_scale_init_test.cpp,20,1,LaserPoint,
ctuOneDefinitionRuleViolation,error,"The one definition rule is violated, different classes/structs have the same name 'LaserPoint'","The one definition rule is violated, different classes/structs have the same name 'LaserPoint'",758,blaser_slam/slam_estimator/src/test/vlio_scale_init_test.cpp,20,1,LaserPoint,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/BowVector.h,26,22,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/DBoW2.h,72,3,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/ThirdParty/DBoW/DBoW2.h,76,3,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/parameters.h,122,0,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/parameters.h,127,37,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/map/feature_map_point.h,16,30,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,325,13,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,513,39,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,717,30,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/utility/nanoflann.hpp,1154,43,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/factor/laser_2d_factor.cpp,15,0,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/factor/laser_2d_factor.cpp,16,0,,
misra-c2012-2.3,style,A project should not contain unused type declarations,A project should not contain unused type declarations,,blaser_slam/slam_estimator/src/utility/MATio,38,58,,
